,number,from_date,to_date,backlog_all,inflow_all,outflow_all,backlog_normal,inflow_normal,outflow_normal,backlog_major,inflow_major,outflow_major
2003-10-27/2003-11-02,157,2003-10-27 00:00:00.000000000,2003-11-02 23:59:59.999999999,1092,32,28,0,0,0,0,0,0
2003-11-03/2003-11-09,158,2003-11-03 00:00:00.000000000,2003-11-09 23:59:59.999999999,1111,34,15,0,0,0,0,0,0
2003-11-10/2003-11-16,159,2003-11-10 00:00:00.000000000,2003-11-16 23:59:59.999999999,1125,21,7,0,0,0,0,0,0
2003-11-17/2003-11-23,160,2003-11-17 00:00:00.000000000,2003-11-23 23:59:59.999999999,1145,28,8,0,0,0,0,0,0
2003-11-24/2003-11-30,161,2003-11-24 00:00:00.000000000,2003-11-30 23:59:59.999999999,1165,33,13,0,0,0,0,0,0
2003-12-01/2003-12-07,162,2003-12-01 00:00:00.000000000,2003-12-07 23:59:59.999999999,1096,30,99,0,0,0,0,0,0
2003-12-08/2003-12-14,163,2003-12-08 00:00:00.000000000,2003-12-14 23:59:59.999999999,1115,32,13,0,0,0,0,0,0
2003-12-15/2003-12-21,164,2003-12-15 00:00:00.000000000,2003-12-21 23:59:59.999999999,1135,26,6,0,0,0,0,0,0
2003-12-22/2003-12-28,165,2003-12-22 00:00:00.000000000,2003-12-28 23:59:59.999999999,1139,11,7,0,0,0,0,0,0
2003-12-29/2004-01-04,166,2003-12-29 00:00:00.000000000,2004-01-04 23:59:59.999999999,1152,15,2,0,0,0,0,0,0
2004-01-05/2004-01-11,167,2004-01-05 00:00:00.000000000,2004-01-11 23:59:59.999999999,1151,21,22,0,0,0,0,0,0
2004-01-12/2004-01-18,168,2004-01-12 00:00:00.000000000,2004-01-18 23:59:59.999999999,1166,25,10,0,0,0,0,0,0
2004-01-19/2004-01-25,169,2004-01-19 00:00:00.000000000,2004-01-25 23:59:59.999999999,1170,10,6,0,0,0,0,0,0
2004-01-26/2004-02-01,170,2004-01-26 00:00:00.000000000,2004-02-01 23:59:59.999999999,1183,17,4,0,0,0,0,0,0
2004-02-02/2004-02-08,171,2004-02-02 00:00:00.000000000,2004-02-08 23:59:59.999999999,1201,25,7,0,0,0,0,0,0
2004-02-09/2004-02-15,172,2004-02-09 00:00:00.000000000,2004-02-15 23:59:59.999999999,1225,35,11,0,0,0,0,0,0
2004-02-16/2004-02-22,173,2004-02-16 00:00:00.000000000,2004-02-22 23:59:59.999999999,1236,27,16,0,0,0,0,0,0
2004-02-23/2004-02-29,174,2004-02-23 00:00:00.000000000,2004-02-29 23:59:59.999999999,1258,32,10,0,0,0,0,0,0
2004-03-01/2004-03-07,175,2004-03-01 00:00:00.000000000,2004-03-07 23:59:59.999999999,1267,29,20,0,0,0,0,0,0
2004-03-08/2004-03-14,176,2004-03-08 00:00:00.000000000,2004-03-14 23:59:59.999999999,1287,33,13,0,0,0,0,0,0
2004-03-15/2004-03-21,177,2004-03-15 00:00:00.000000000,2004-03-21 23:59:59.999999999,1307,40,20,0,0,0,0,0,0
2004-03-22/2004-03-28,178,2004-03-22 00:00:00.000000000,2004-03-28 23:59:59.999999999,1326,32,13,0,0,0,0,0,0
2004-03-29/2004-04-04,179,2004-03-29 00:00:00.000000000,2004-04-04 23:59:59.999999999,1345,40,21,0,0,0,0,0,0
2004-04-05/2004-04-11,180,2004-04-05 00:00:00.000000000,2004-04-11 23:59:59.999999999,1367,40,18,0,0,0,0,0,0
2004-04-12/2004-04-18,181,2004-04-12 00:00:00.000000000,2004-04-18 23:59:59.999999999,1384,32,15,0,0,0,0,0,0
2004-04-19/2004-04-25,182,2004-04-19 00:00:00.000000000,2004-04-25 23:59:59.999999999,1438,66,12,0,0,0,0,0,0
2004-04-26/2004-05-02,183,2004-04-26 00:00:00.000000000,2004-05-02 23:59:59.999999999,1465,49,22,0,0,0,0,0,0
